# relojes.py 2026-09-13T15:25:20-05:00 sha256 c1a1431a00600481ec60da7c30896c65e9041f83086ab0f8109d3cb09029034b
# FREF 12 MHz; REFDIV 1-63; FBDIV 16-320; VCO 750-1600 MHz; POSTDIV1 y POSTDIV2 1-7. Divisor PIO entero 16 bits + fraccion/256; divisor GPOUT0 entero 24 bits + fraccion/256. Tiempos en ns en regimen estable, sin el jitter del PLL.
camino,refdiv,fbdiv,vco_hz,postdiv1,postdiv2,sysclk_hz,divisor,div_int,div_frac,divisor_entero,cumple_ref_min_5mhz,cumple_sysclk_max_133mhz,postdiv1_mayor_o_igual,periodo_sm_pp_ns,mclk_periodo_pp_ns,mclk_tie_pp_ns,duty_min,duty_max,pulso_min_ns,requiere_dc50,cumple_pcm1808
gpout0,3,252,1008000000,5,7,28800000,2.34375,2,88,False,False,True,False,,34.72222222222222,,,,,,
gpout0,3,252,1008000000,6,1,168000000,13.671875,13,172,False,False,False,True,,5.9523809523809526,,,,,,
gpout0,3,252,1008000000,6,2,84000000,6.8359375,6,214,False,False,True,True,,11.904761904761905,,,,,,
gpout0,3,252,1008000000,6,4,42000000,3.41796875,3,107,False,False,True,True,,23.80952380952381,,,,,,
gpout0,3,252,1008000000,6,5,33600000,2.734375,2,188,False,False,True,True,,29.761904761904763,,,,,,
gpout0,3,252,1008000000,7,1,144000000,11.71875,11,184,False,False,False,True,,6.944444444444445,,,,,,
gpout0,3,252,1008000000,7,2,72000000,5.859375,5,220,False,False,True,True,,13.88888888888889,,,,,,
gpout0,3,252,1008000000,7,3,48000000,3.90625,3,232,False,False,True,True,,20.833333333333332,,,,,,
gpout0,3,252,1008000000,7,4,36000000,2.9296875,2,238,False,False,True,True,,27.77777777777778,,,,,,
gpout0,3,252,1008000000,7,5,28800000,2.34375,2,88,False,False,True,True,,34.72222222222222,,,,,,
gpout0,3,255,1020000000,1,1,1020000000,83.0078125,83,2,False,False,False,True,,0.9803921568627451,,,,,,
gpout0,3,255,1020000000,1,2,510000000,41.50390625,41,129,False,False,False,False,,1.9607843137254901,,,,,,
gpout0,3,255,1020000000,1,5,204000000,16.6015625,16,154,False,False,False,False,,4.901960784313726,,,,,,
gpout0,3,255,1020000000,2,1,510000000,41.50390625,41,129,False,False,False,True,,1.9607843137254901,,,,,,
gpout0,3,255,1020000000,2,5,102000000,8.30078125,8,77,False,False,True,False,,9.803921568627452,,,,,,
gpout0,3,255,1020000000,5,1,204000000,16.6015625,16,154,False,False,False,True,,4.901960784313726,,,,,,
gpout0,3,255,1020000000,5,2,102000000,8.30078125,8,77,False,False,True,True,,9.803921568627452,,,,,,
gpout0,3,255,1020000000,5,5,40800000,3.3203125,3,82,False,False,True,True,,24.50980392156863,,,,,,
gpout0,3,258,1032000000,1,1,1032000000,83.984375,83,252,False,False,False,True,,0.9689922480620154,,,,,,
gpout0,3,258,1032000000,1,2,516000000,41.9921875,41,254,False,False,False,False,,1.937984496124031,,,,,,
gpout0,3,258,1032000000,1,4,258000000,20.99609375,20,255,False,False,False,False,,3.875968992248062,,,,,,
gpout0,3,258,1032000000,1,5,206400000,16.796875,16,204,False,False,False,False,,4.844961240310077,,,,,,
gpout0,3,258,1032000000,2,1,516000000,41.9921875,41,254,False,False,False,True,,1.937984496124031,,,,,,
gpout0,3,258,1032000000,2,2,258000000,20.99609375,20,255,False,False,False,True,,3.875968992248062,,,,,,
gpout0,3,258,1032000000,2,5,103200000,8.3984375,8,102,False,False,True,False,,9.689922480620154,,,,,,
gpout0,3,258,1032000000,4,1,258000000,20.99609375,20,255,False,False,False,True,,3.875968992248062,,,,,,
gpout0,3,258,1032000000,4,5,51600000,4.19921875,4,51,False,False,True,False,,19.37984496124031,,,,,,
gpout0,3,258,1032000000,5,1,206400000,16.796875,16,204,False,False,False,True,,4.844961240310077,,,,,,
gpout0,3,258,1032000000,5,2,103200000,8.3984375,8,102,False,False,True,True,,9.689922480620154,,,,,,
gpout0,3,258,1032000000,5,4,51600000,4.19921875,4,51,False,False,True,True,,19.37984496124031,,,,,,
gpout0,3,258,1032000000,5,5,41280000,3.359375,3,92,False,False,True,True,,24.224806201550386,,,,,,
gpout0,3,261,1044000000,1,1,1044000000,84.9609375,84,246,False,False,False,True,,0.9578544061302682,,,,,,
gpout0,3,261,1044000000,1,2,522000000,42.48046875,42,123,False,False,False,False,,1.9157088122605364,,,,,,
gpout0,3,261,1044000000,1,3,348000000,28.3203125,28,82,False,False,False,False,,2.8735632183908044,,,,,,
gpout0,3,261,1044000000,1,5,208800000,16.9921875,16,254,False,False,False,False,,4.789272030651341,,,,,,
gpout0,3,261,1044000000,1,6,174000000,14.16015625,14,41,False,False,False,False,,5.747126436781609,,,,,,
gpout0,3,261,1044000000,2,1,522000000,42.48046875,42,123,False,False,False,True,,1.9157088122605364,,,,,,
gpout0,3,261,1044000000,2,3,174000000,14.16015625,14,41,False,False,False,False,,5.747126436781609,,,,,,
gpout0,3,261,1044000000,2,5,104400000,8.49609375,8,127,False,False,True,False,,9.578544061302683,,,,,,
gpout0,3,261,1044000000,3,1,348000000,28.3203125,28,82,False,False,False,True,,2.8735632183908044,,,,,,
gpout0,3,261,1044000000,3,2,174000000,14.16015625,14,41,False,False,False,True,,5.747126436781609,,,,,,
gpout0,3,261,1044000000,3,5,69600000,5.6640625,5,170,False,False,True,False,,14.367816091954023,,,,,,
gpout0,3,261,1044000000,5,1,208800000,16.9921875,16,254,False,False,False,True,,4.789272030651341,,,,,,
gpout0,3,261,1044000000,5,2,104400000,8.49609375,8,127,False,False,True,True,,9.578544061302683,,,,,,
gpout0,3,261,1044000000,5,3,69600000,5.6640625,5,170,False,False,True,True,,14.367816091954023,,,,,,
gpout0,3,261,1044000000,5,5,41760000,3.3984375,3,102,False,False,True,True,,23.946360153256705,,,,,,
gpout0,3,261,1044000000,5,6,34800000,2.83203125,2,213,False,False,True,False,,28.735632183908045,,,,,,
gpout0,3,261,1044000000,6,1,174000000,14.16015625,14,41,False,False,False,True,,5.747126436781609,,,,,,
gpout0,3,261,1044000000,6,5,34800000,2.83203125,2,213,False,False,True,True,,28.735632183908045,,,,,,
gpout0,3,264,1056000000,1,1,1056000000,85.9375,85,240,False,False,False,True,,0.946969696969697,,,,,,
gpout0,3,264,1056000000,1,2,528000000,42.96875,42,248,False,False,False,False,,1.893939393939394,,,,,,
gpout0,3,264,1056000000,1,4,264000000,21.484375,21,124,False,False,False,False,,3.787878787878788,,,,,,
gpout0,3,264,1056000000,1,5,211200000,17.1875,17,48,False,False,False,False,,4.734848484848484,,,,,,
gpout0,3,264,1056000000,2,1,528000000,42.96875,42,248,False,False,False,True,,1.893939393939394,,,,,,
gpout0,3,264,1056000000,2,2,264000000,21.484375,21,124,False,False,False,True,,3.787878787878788,,,,,,
gpout0,3,264,1056000000,2,4,132000000,10.7421875,10,190,False,False,True,False,,7.575757575757576,,,,,,
gpout0,3,264,1056000000,2,5,105600000,8.59375,8,152,False,False,True,False,,9.469696969696969,,,,,,
gpout0,3,264,1056000000,4,1,264000000,21.484375,21,124,False,False,False,True,,3.787878787878788,,,,,,
gpout0,3,264,1056000000,4,2,132000000,10.7421875,10,190,False,False,True,True,,7.575757575757576,,,,,,
gpout0,3,264,1056000000,4,4,66000000,5.37109375,5,95,False,False,True,True,,15.151515151515152,,,,,,
gpout0,3,264,1056000000,4,5,52800000,4.296875,4,76,False,False,True,False,,18.939393939393938,,,,,,
gpout0,3,264,1056000000,5,1,211200000,17.1875,17,48,False,False,False,True,,4.734848484848484,,,,,,
gpout0,3,264,1056000000,5,2,105600000,8.59375,8,152,False,False,True,True,,9.469696969696969,,,,,,
gpout0,3,264,1056000000,5,4,52800000,4.296875,4,76,False,False,True,True,,18.939393939393938,,,,,,
gpout0,3,264,1056000000,5,5,42240000,3.4375,3,112,False,False,True,True,,23.674242424242426,,,,,,
gpout0,3,267,1068000000,1,1,1068000000,86.9140625,86,234,False,False,False,True,,0.9363295880149812,,,,,,
gpout0,3,267,1068000000,1,2,534000000,43.45703125,43,117,False,False,False,False,,1.8726591760299625,,,,,,
gpout0,3,267,1068000000,1,5,213600000,17.3828125,17,98,False,False,False,False,,4.681647940074907,,,,,,
gpout0,3,267,1068000000,2,1,534000000,43.45703125,43,117,False,False,False,True,,1.8726591760299625,,,,,,
gpout0,3,267,1068000000,2,5,106800000,8.69140625,8,177,False,False,True,False,,9.363295880149813,,,,,,
gpout0,3,267,1068000000,5,1,213600000,17.3828125,17,98,False,False,False,True,,4.681647940074907,,,,,,
gpout0,3,267,1068000000,5,2,106800000,8.69140625,8,177,False,False,True,True,,9.363295880149813,,,,,,
gpout0,3,267,1068000000,5,5,42720000,3.4765625,3,122,False,False,True,True,,23.408239700374533,,,,,,
gpout0,3,270,1080000000,1,1,1080000000,87.890625,87,228,False,False,False,True,,0.9259259259259259,,,,,,
gpout0,3,270,1080000000,1,2,540000000,43.9453125,43,242,False,False,False,False,,1.8518518518518519,,,,,,
gpout0,3,270,1080000000,1,3,360000000,29.296875,29,76,False,False,False,False,,2.7777777777777777,,,,,,
gpout0,3,270,1080000000,1,4,270000000,21.97265625,21,249,False,False,False,False,,3.7037037037037037,,,,,,
gpout0,3,270,1080000000,1,5,216000000,17.578125,17,148,False,False,False,False,,4.62962962962963,,,,,,
gpout0,3,270,1080000000,1,6,180000000,14.6484375,14,166,False,False,False,False,,5.555555555555555,,,,,,
gpout0,3,270,1080000000,2,1,540000000,43.9453125,43,242,False,False,False,True,,1.8518518518518519,,,,,,
gpout0,3,270,1080000000,2,2,270000000,21.97265625,21,249,False,False,False,True,,3.7037037037037037,,,,,,
gpout0,3,270,1080000000,2,3,180000000,14.6484375,14,166,False,False,False,False,,5.555555555555555,,,,,,
gpout0,3,270,1080000000,2,5,108000000,8.7890625,8,202,False,False,True,False,,9.25925925925926,,,,,,
gpout0,3,270,1080000000,2,6,90000000,7.32421875,7,83,False,False,True,False,,11.11111111111111,,,,,,
gpout0,3,270,1080000000,3,1,360000000,29.296875,29,76,False,False,False,True,,2.7777777777777777,,,,,,
gpout0,3,270,1080000000,3,2,180000000,14.6484375,14,166,False,False,False,True,,5.555555555555555,,,,,,
gpout0,3,270,1080000000,3,3,120000000,9.765625,9,196,False,False,True,True,,8.333333333333334,,,,,,
gpout0,3,270,1080000000,3,4,90000000,7.32421875,7,83,False,False,True,False,,11.11111111111111,,,,,,
gpout0,3,270,1080000000,3,5,72000000,5.859375,5,220,False,False,True,False,,13.88888888888889,,,,,,
gpout0,3,270,1080000000,3,6,60000000,4.8828125,4,226,False,False,True,False,,16.666666666666668,,,,,,
gpout0,3,270,1080000000,4,1,270000000,21.97265625,21,249,False,False,False,True,,3.7037037037037037,,,,,,
gpout0,3,270,1080000000,4,3,90000000,7.32421875,7,83,False,False,True,True,,11.11111111111111,,,,,,
gpout0,3,270,1080000000,4,5,54000000,4.39453125,4,101,False,False,True,False,,18.51851851851852,,,,,,
gpout0,3,270,1080000000,5,1,216000000,17.578125,17,148,False,False,False,True,,4.62962962962963,,,,,,
gpout0,3,270,1080000000,5,2,108000000,8.7890625,8,202,False,False,True,True,,9.25925925925926,,,,,,
gpout0,3,270,1080000000,5,3,72000000,5.859375,5,220,False,False,True,True,,13.88888888888889,,,,,,
gpout0,3,270,1080000000,5,4,54000000,4.39453125,4,101,False,False,True,True,,18.51851851851852,,,,,,
gpout0,3,270,1080000000,5,5,43200000,3.515625,3,132,False,False,True,True,,23.14814814814815,,,,,,
gpout0,3,270,1080000000,5,6,36000000,2.9296875,2,238,False,False,True,False,,27.77777777777778,,,,,,
gpout0,3,270,1080000000,6,1,180000000,14.6484375,14,166,False,False,False,True,,5.555555555555555,,,,,,
gpout0,3,270,1080000000,6,2,90000000,7.32421875,7,83,False,False,True,True,,11.11111111111111,,,,,,
gpout0,3,270,1080000000,6,3,60000000,4.8828125,4,226,False,False,True,True,,16.666666666666668,,,,,,
gpout0,3,270,1080000000,6,5,36000000,2.9296875,2,238,False,False,True,True,,27.77777777777778,,,,,,
gpout0,3,270,1080000000,6,6,30000000,2.44140625,2,113,False,False,True,True,,33.333333333333336,,,,,,
gpout0,3,273,1092000000,1,1,1092000000,88.8671875,88,222,False,False,False,True,,0.9157509157509157,,,,,,
gpout0,3,273,1092000000,1,2,546000000,44.43359375,44,111,False,False,False,False,,1.8315018315018314,,,,,,
gpout0,3,273,1092000000,1,5,218400000,17.7734375,17,198,False,False,False,False,,4.5787545787545785,,,,,,
gpout0,3,273,1092000000,1,7,156000000,12.6953125,12,178,False,False,False,False,,6.410256410256411,,,,,,
gpout0,3,273,1092000000,2,1,546000000,44.43359375,44,111,False,False,False,True,,1.8315018315018314,,,,,,
gpout0,3,273,1092000000,2,5,109200000,8.88671875,8,227,False,False,True,False,,9.157509157509157,,,,,,
gpout0,3,273,1092000000,2,7,78000000,6.34765625,6,89,False,False,True,False,,12.820512820512821,,,,,,
gpout0,3,273,1092000000,5,1,218400000,17.7734375,17,198,False,False,False,True,,4.5787545787545785,,,,,,
gpout0,3,273,1092000000,5,2,109200000,8.88671875,8,227,False,False,True,True,,9.157509157509157,,,,,,
gpout0,3,273,1092000000,5,5,43680000,3.5546875,3,142,False,False,True,True,,22.893772893772894,,,,,,
gpout0,3,273,1092000000,5,7,31200000,2.5390625,2,138,False,False,True,False,,32.05128205128205,,,,,,
gpout0,3,273,1092000000,7,1,156000000,12.6953125,12,178,False,False,False,True,,6.410256410256411,,,,,,
gpout0,3,273,1092000000,7,2,78000000,6.34765625,6,89,False,False,True,True,,12.820512820512821,,,,,,
gpout0,3,273,1092000000,7,5,31200000,2.5390625,2,138,False,False,True,True,,32.05128205128205,,,,,,
gpout0,3,276,1104000000,1,1,1104000000,89.84375,89,216,False,False,False,True,,0.9057971014492754,,,,,,
gpout0,3,276,1104000000,1,2,552000000,44.921875,44,236,False,False,False,False,,1.8115942028985508,,,,,,
gpout0,3,276,1104000000,1,4,276000000,22.4609375,22,118,False,False,False,False,,3.6231884057971016,,,,,,
gpout0,3,276,1104000000,1,5,220800000,17.96875,17,248,False,False,False,False,,4.528985507246377,,,,,,
gpout0,3,276,1104000000,2,1,552000000,44.921875,44,236,False,False,False,True,,1.8115942028985508,,,,,,
gpout0,3,276,1104000000,2,2,276000000,22.4609375,22,118,False,False,False,True,,3.6231884057971016,,,,,,
gpout0,3,276,1104000000,2,4,138000000,11.23046875,11,59,False,False,False,False,,7.246376811594203,,,,,,
gpout0,3,276,1104000000,2,5,110400000,8.984375,8,252,False,False,True,False,,9.057971014492754,,,,,,
gpout0,3,276,1104000000,4,1,276000000,22.4609375,22,118,False,False,False,True,,3.6231884057971016,,,,,,
gpout0,3,276,1104000000,4,2,138000000,11.23046875,11,59,False,False,False,True,,7.246376811594203,,,,,,
gpout0,3,276,1104000000,4,5,55200000,4.4921875,4,126,False,False,True,False,,18.115942028985508,,,,,,
gpout0,3,276,1104000000,5,1,220800000,17.96875,17,248,False,False,False,True,,4.528985507246377,,,,,,
gpout0,3,276,1104000000,5,2,110400000,8.984375,8,252,False,False,True,True,,9.057971014492754,,,,,,
gpout0,3,276,1104000000,5,4,55200000,4.4921875,4,126,False,False,True,True,,18.115942028985508,,,,,,
gpout0,3,276,1104000000,5,5,44160000,3.59375,3,152,False,False,True,True,,22.644927536231883,,,,,,
gpout0,3,279,1116000000,1,1,1116000000,90.8203125,90,210,False,False,False,True,,0.8960573476702509,,,,,,
gpout0,3,279,1116000000,1,2,558000000,45.41015625,45,105,False,False,False,False,,1.7921146953405018,,,,,,
gpout0,3,279,1116000000,1,3,372000000,30.2734375,30,70,False,False,False,False,,2.6881720430107525,,,,,,
gpout0,3,279,1116000000,1,5,223200000,18.1640625,18,42,False,False,False,False,,4.480286738351254,,,,,,
gpout0,3,279,1116000000,1,6,186000000,15.13671875,15,35,False,False,False,False,,5.376344086021505,,,,,,
gpout0,3,279,1116000000,2,1,558000000,45.41015625,45,105,False,False,False,True,,1.7921146953405018,,,,,,
gpout0,3,279,1116000000,2,3,186000000,15.13671875,15,35,False,False,False,False,,5.376344086021505,,,,,,
gpout0,3,279,1116000000,2,5,111600000,9.08203125,9,21,False,False,True,False,,8.960573476702509,,,,,,
gpout0,3,279,1116000000,3,1,372000000,30.2734375,30,70,False,False,False,True,,2.6881720430107525,,,,,,
gpout0,3,279,1116000000,3,2,186000000,15.13671875,15,35,False,False,False,True,,5.376344086021505,,,,,,
gpout0,3,279,1116000000,3,5,74400000,6.0546875,6,14,False,False,True,False,,13.440860215053764,,,,,,
gpout0,3,279,1116000000,5,1,223200000,18.1640625,18,42,False,False,False,True,,4.480286738351254,,,,,,
gpout0,3,279,1116000000,5,2,111600000,9.08203125,9,21,False,False,True,True,,8.960573476702509,,,,,,
gpout0,3,279,1116000000,5,3,74400000,6.0546875,6,14,False,False,True,True,,13.440860215053764,,,,,,
gpout0,3,279,1116000000,5,5,44640000,3.6328125,3,162,False,False,True,True,,22.40143369175627,,,,,,
gpout0,3,279,1116000000,5,6,37200000,3.02734375,3,7,False,False,True,False,,26.881720430107528,,,,,,
gpout0,3,279,1116000000,6,1,186000000,15.13671875,15,35,False,False,False,True,,5.376344086021505,,,,,,
gpout0,3,279,1116000000,6,5,37200000,3.02734375,3,7,False,False,True,True,,26.881720430107528,,,,,,
gpout0,3,282,1128000000,1,1,1128000000,91.796875,91,204,False,False,False,True,,0.8865248226950354,,,,,,
gpout0,3,282,1128000000,1,2,564000000,45.8984375,45,230,False,False,False,False,,1.7730496453900708,,,,,,
gpout0,3,282,1128000000,1,4,282000000,22.94921875,22,243,False,False,False,False,,3.5460992907801416,,,,,,
gpout0,3,282,1128000000,1,5,225600000,18.359375,18,92,False,False,False,False,,4.432624113475177,,,,,,
gpout0,3,282,1128000000,2,1,564000000,45.8984375,45,230,False,False,False,True,,1.7730496453900708,,,,,,
gpout0,3,282,1128000000,2,2,282000000,22.94921875,22,243,False,False,False,True,,3.5460992907801416,,,,,,
gpout0,3,282,1128000000,2,5,112800000,9.1796875,9,46,False,False,True,False,,8.865248226950355,,,,,,
gpout0,3,282,1128000000,4,1,282000000,22.94921875,22,243,False,False,False,True,,3.5460992907801416,,,,,,
gpout0,3,282,1128000000,4,5,56400000,4.58984375,4,151,False,False,True,False,,17.73049645390071,,,,,,
gpout0,3,282,1128000000,5,1,225600000,18.359375,18,92,False,False,False,True,,4.432624113475177,,,,,,
gpout0,3,282,1128000000,5,2,112800000,9.1796875,9,46,False,False,True,True,,8.865248226950355,,,,,,
gpout0,3,282,1128000000,5,4,56400000,4.58984375,4,151,False,False,True,True,,17.73049645390071,,,,,,
gpout0,3,282,1128000000,5,5,45120000,3.671875,3,172,False,False,True,True,,22.163120567375888,,,,,,
gpout0,3,285,1140000000,1,1,1140000000,92.7734375,92,198,False,False,False,True,,0.8771929824561403,,,,,,
gpout0,3,285,1140000000,1,2,570000000,46.38671875,46,99,False,False,False,False,,1.7543859649122806,,,,,,
gpout0,3,285,1140000000,1,5,228000000,18.5546875,18,142,False,False,False,False,,4.385964912280702,,,,,,
gpout0,3,285,1140000000,2,1,570000000,46.38671875,46,99,False,False,False,True,,1.7543859649122806,,,,,,
gpout0,3,285,1140000000,2,5,114000000,9.27734375,9,71,False,False,True,False,,8.771929824561404,,,,,,
gpout0,3,285,1140000000,5,1,228000000,18.5546875,18,142,False,False,False,True,,4.385964912280702,,,,,,
gpout0,3,285,1140000000,5,2,114000000,9.27734375,9,71,False,False,True,True,,8.771929824561404,,,,,,
gpout0,3,285,1140000000,5,5,45600000,3.7109375,3,182,False,False,True,True,,21.92982456140351,,,,,,
gpout0,3,288,1152000000,1,1,1152000000,93.75,93,192,False,False,False,True,,0.8680555555555556,,,,,,
gpout0,3,288,1152000000,1,2,576000000,46.875,46,224,False,False,False,False,,1.7361111111111112,,,,,,
gpout0,3,288,1152000000,1,3,384000000,31.25,31,64,False,False,False,False,,2.6041666666666665,,,,,,
gpout0,3,288,1152000000,1,4,288000000,23.4375,23,112,False,False,False,False,,3.4722222222222223,,,,,,
gpout0,3,288,1152000000,1,5,230400000,18.75,18,192,False,False,False,False,,4.340277777777778,,,,,,
gpout0,3,288,1152000000,1,6,192000000,15.625,15,160,False,False,False,False,,5.208333333333333,,,,,,
gpout0,3,288,1152000000,2,1,576000000,46.875,46,224,False,False,False,True,,1.7361111111111112,,,,,,
gpout0,3,288,1152000000,2,2,288000000,23.4375,23,112,False,False,False,True,,3.4722222222222223,,,,,,
gpout0,3,288,1152000000,2,3,192000000,15.625,15,160,False,False,False,False,,5.208333333333333,,,,,,
gpout0,3,288,1152000000,2,4,144000000,11.71875,11,184,False,False,False,False,,6.944444444444445,,,,,,
gpout0,3,288,1152000000,2,5,115200000,9.375,9,96,False,False,True,False,,8.680555555555555,,,,,,
gpout0,3,288,1152000000,2,6,96000000,7.8125,7,208,False,False,True,False,,10.416666666666666,,,,,,
gpout0,3,288,1152000000,3,1,384000000,31.25,31,64,False,False,False,True,,2.6041666666666665,,,,,,
gpout0,3,288,1152000000,3,2,192000000,15.625,15,160,False,False,False,True,,5.208333333333333,,,,,,
